	col0_1	col0_2	col0_3	ring1ab_1	ring1ab_2	ring1ab_3	emf1_1	emf1_2	emf1_3	clfswn_1	clfswn_2	clfswn_3
AT1G13920	3.911935	4.361973	5.125959	4.366984	3.422977	4.328311	4.818755	3.877903	5.465678	5.7768	4.191826	3.52619
AT1G13930	300.1406	170.3232	325.9596	245.7094	244.7433	219.6796	1280.387	1537.294	1363.939	619.4688	582.7521	564.3777
AT1G13940	9.173526	10.51666	10.55236	8.484418	10.91351	10.29192	9.090345	9.465566	9.216271	7.469681	7.460498	6.989676
AT1G13950	16.61464	18.40359	17.24711	39.95517	46.01264	42.75236	15.50186	15.01532	16.20357	11.92993	10.11487	10.76032
AT1G13960	22.011	22.34183	24.61412	17.68769	15.60602	20.68803	19.12888	16.81812	17.95561	14.08099	14.71657	14.16881
AT1G13970	4.452263	5.260408	6.219791	4.533981	5.148128	5.582903	1.433723	1.481731	1.750778	4.750489	3.838102	4.918763
AT1G13980	16.49459	15.63183	16.23393	13.44877	13.82974	13.76761	11.90664	11.3563	9.917527	9.676752	10.14124	9.621711
AT1G13990	45.88947	50.68325	49.86585	30.96719	38.93453	42.30587	24.49174	32.71893	35.78999	24.0143	22.68542	22.64398
AT1G14000	26.72692	31.91879	30.11357	30.14816	29.58753	31.99795	34.71645	40.25094	36.49106	31.37423	30.21607	30.37882
AT1G14010	32.75667	36.60883	37.40391	55.50258	53.81512	51.37196	57.21046	65.60179	75.7086	56.56396	57.17898	63.99456
AT1G14020	7.772474	8.439887	9.522643	11.10445	11.16192	9.406921	11.46209	10.4601	10.64706	10.18151	11.18096	9.772166
AT1G14030	15.65189	15.8652	15.36944	8.782709	8.477386	7.389894	12.33043	8.98121	10.0385	8.997581	7.378396	8.238412
AT1G14040	4.699058	6.803681	5.853228	8.802974	7.895833	7.733212	8.756114	8.695998	8.873813	7.312581	7.483332	7.770269
AT1G14048	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14060	12.96751	12.50485	14.93904	15.91557	15.29463	17.10898	19.97814	23.72433	27.77083	25.17758	28.52016	24.85826
AT1G14070	8.056919	8.697731	9.56773	6.295187	9.035007	10.41756	3.778677	2.677675	3.491067	4.247646	4.608295	5.58362
AT1G14071	3.741595	4.854017	2.540813	3.177778	4.441495	4.202798	1.197873	1.114395	0.312224	1.590337	2.379894	3.410551
AT1G14080	2.498462	3.467212	3.44762	4.497739	5.698327	5.508757	2.215199	1.73798	1.96967	3.692779	3.833166	2.955332
AT1G14090	1.787118	1.905026	2.361268	2.255327	2.267894	2.611476	2.504893	3.33919	2.890225	1.806531	2.252817	1.970058
AT1G14100	0.170772	0.031889	0.209051	0	0.134824	0.033753	0	0	0	0	0	0
AT1G14110	0	0	0	0	0	0	0	0.140037	0.034691	0	0	0
AT1G14120	6.513355	8.022902	8.295921	8.981571	12.18461	10.97588	33.52114	32.192	33.32695	62.52196	59.71102	48.85636
AT1G14130	9.245373	8.664678	11.54776	9.042654	11.25024	12.58674	44.69051	51.70604	43.00504	30.63451	27.99204	24.13834
AT1G14140	7.85443	6.955421	7.684757	6.660699	7.296863	8.892908	6.609343	7.909172	6.575097	6.865596	7.174039	7.398194
AT1G14150	44.98551	47.35519	44.94168	17.54103	16.09083	15.7856	6.330561	5.015495	4.302868	5.205434	4.057426	4.467277
AT1G14160	4.12374	4.954068	4.283286	3.477878	4.413666	3.762001	1.076365	0.515028	0.61467	1.566558	1.365165	1.040431
AT1G14170	12.66859	13.54653	13.15629	16.8436	19.84457	15.66797	15.55883	16.28939	15.6736	18.91615	19.55025	20.72633
AT1G14180	3.925929	3.236951	3.405852	4.289176	3.126324	3.344611	5.857503	4.40732	4.816808	6.973692	5.804208	5.853569
AT1G14182	0	0	0.183898	0.462506	0.133309	0	0	0.184746	0	0	0	0
AT1G14185	1.793393	1.937015	1.772011	1.142602	2.362172	2.273087	0.361891	0.175415	0.17087	1.30646	0.850651	1.125663
AT1G14190	1.067089	1.616808	1.858016	0.958132	1.24701	1.094533	0.033683	0.035207	0.065651	0.491303	0.633238	0.764602
AT1G14200	12.97643	14.38576	15.95659	7.19461	13.78763	13.58164	20.89107	24.96323	25.40206	14.99472	15.09135	12.28728
AT1G14205	9.856739	8.836558	9.581469	4.159618	3.082066	4.555624	3.65265	4.479063	5.101735	2.444783	3.080911	2.42946
AT1G14210	34.55162	43.32325	39.38103	62.0803	74.07008	76.72724	43.12303	34.93787	31.43652	46.81392	37.94585	36.15068
AT1G14220	2.517586	2.953918	4.520611	7.087236	6.487903	8.763314	0.070885	0.449955	0.427673	2.113192	1.104058	1.685614
AT1G14225	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14230	16.57385	18.56472	17.351	17.85544	19.13502	19.11578	23.81278	29.65672	23.45759	17.97974	18.11534	19.58669
AT1G14240	2.65993	4.208197	5.126159	8.849543	11.07394	9.605683	8.387642	4.818903	5.536926	11.47758	9.629256	7.46598
AT1G14250	0.39783	0.562565	0.504883	0.617032	0.251604	0.282855	0.356501	1.430822	0.521759	0.038545	0	0
AT1G14260	0.2144674	0.5335352	0.3098224	0.9222839	1.178353	0.7656049	1.40886	1.521126	1.4576	1.510256	1.857977	1.684998
AT1G14270	24.22774	20.87326	22.60394	17.25555	15.72538	14.67304	16.11367	12.92266	13.39151	12.48882	10.55362	10.8333
AT1G14280	37.78398	36.24995	39.6796	15.22312	20.80769	25.25889	1.032307	0.626425	0.470551	1.215164	0.705029	0.596589
AT1G14290	44.77327	39.09451	36.89423	42.81405	32.87862	39.58392	10.38447	9.003587	9.021557	9.597883	10.20897	10.17664
AT1G14300	14.56354	15.70452	13.94018	11.34823	13.96885	13.64386	16.90768	13.49792	13.90914	16.09358	14.99681	14.4257
AT1G14310	10.48509	11.85374	12.9024	10.81557	11.5472	9.055029	7.918885	7.796215	8.626323	7.028011	7.724368	6.412995
AT1G14315	0	0.03615637	0	0.04969503	0.04153489	0.0440102	0	0	0	0	0	0
AT1G14320	196.5293	217.1873	206.3379	240.8792	232.4704	210.804	353.2169	355.6859	426.9706	420.3175	424.5805	433.8375
AT1G14330	8.346249	7.648523	9.474163	8.539492	8.661294	9.249381	14.97656	17.23186	17.40216	12.87293	12.43596	9.801685
AT1G14340	12.9937	13.72454	15.76885	9.916541	10.23624	10.31112	20.26792	20.00586	18.48253	13.30213	13.87853	11.2819
AT1G14345	42.77798	43.3443	47.40649	26.61114	27.95398	18.38168	16.00662	15.17025	19.03116	17.53806	14.56638	17.6742
AT1G14350	7.967645	8.81158	9.556844	11.5567	13.38934	13.9038	30.36705	19.63605	19.44148	16.4507	16.88472	14.9406
AT1G14360	10.14726	9.97288	9.586396	13.72105	14.91719	14.8169	18.55604	18.58098	25.54798	12.53922	13.61036	13.56251
AT1G14370	8.189047	10.11924	10.06565	27.25002	13.11247	15.65603	18.74073	20.44936	22.857	15.04376	13.03733	15.79818
AT1G14380	16.58171	20.31667	12.6333	11.30864	19.12526	12.9065	19.35231	29.71053	18.74711	20.22327	10.7503	10.65296
AT1G14390	1.814821	1.542695	1.696013	3.087934	3.174001	2.502521	0.386548	0.46537	0.418172	1.684411	1.670699	1.665656
AT1G14400	104.2269	118.7445	112.6919	108.0168	103.5485	96.50619	70.84969	78.44502	104.9801	65.97198	63.42426	76.39747
AT1G14410	11.86652	14.09088	11.99883	13.30103	13.55503	12.71628	15.36226	11.10849	13.57353	15.27571	15.29868	15.3248
AT1G14420	0.084936	0.167851	0.061029	0.356999	0.420187	0.296105	0.043038	0	0	0.059535	0	0.039552
AT1G14430	3.566056	3.890383	3.811511	2.154012	3.386956	3.143279	3.210587	2.079399	1.583963	2.665342	2.548622	2.143586
AT1G14440	10.44319	11.643	12.03037	18.52422	20.80583	19.83827	40.11028	30.89539	31.72404	49.24522	46.26709	48.7874
AT1G14450	49.3019	63.6317	54.13396	102.8642	106.8058	61.59349	47.86589	82.82123	157.9781	111.7128	116.4402	126.1415
AT1G14455	0.273059	0.242484	0.278555	0.637454	0.55891	0.719605	2.341991	4.825743	3.479733	2.490362	2.044765	5.217807
AT1G14460	7.171512	8.793393	7.026552	6.137125	6.707099	6.647672	9.388096	8.620086	6.827336	5.132209	5.010212	4.267785
AT1G14470	0.988424	2.39142	1.175532	1.260337	1.276882	1.158503	1.18412	1.78069	1.98121	1.322816	1.341126	1.345575
AT1G14480	1.997957	1.106323	1.622383	4.977944	3.012723	4.410304	2.264042	3.185478	2.675942	1.156042	1.484468	1.367838
AT1G14490	1.44981	0.757736	1.367851	2.215687	2.764509	4.006936	3.775176	2.921659	3.169265	8.308218	6.918678	5.786043
AT1G14500	0	0.150782	0.288541	0.202231	0	0.079865	0.193467	0	0.037708	0.027137	0	0
AT1G14510	38.00587	37.12417	40.77282	36.49082	34.49347	37.44481	47.772	44.28017	42.88829	33.42212	33.61151	32.56417
AT1G14518	0	0	0	0	0	0	0.187257	0	0.122567	0	0	0.115584
AT1G14520	7.088117	6.994483	7.490775	13.45099	13.12068	11.18072	76.88003	88.64362	74.40036	47.35531	46.34918	60.49677
AT1G14530	4.520701	4.705083	3.608477	5.164459	4.965844	4.505054	6.726471	5.621817	5.234866	10.02274	8.39933	9.792837
AT1G14540	1.632514	1.723727	2.734345	9.032663	2.209869	2.230047	8.812406	5.715428	9.526288	12.78618	12.11228	8.421256
AT1G14549	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14550	0.143492	0.348165	0.054211	0.396034	0.048105	0.151699	1.772475	1.000431	2.024669	0.986275	0.943358	0.444715
AT1G14560	7.36048	7.61537	9.628591	8.218244	8.674202	8.158219	9.289193	9.660423	8.390891	6.519196	8.219171	6.370289
AT1G14570	31.62743	31.77057	32.4006	30.37584	28.70154	29.61478	36.79233	36.10791	35.41159	32.26936	29.56298	29.97107
AT1G14580	7.128105	8.644464	9.574799	9.086724	11.55709	8.6245	16.78425	18.13831	17.69607	18.36125	19.957	19.91608
AT1G14590	6.028784	6.548478	7.121056	5.827425	7.519666	7.427075	4.483065	6.214529	5.547091	6.684187	7.899934	6.945815
AT1G14600	2.094755	2.61905	2.536671	2.431907	3.572108	4.497468	3.104391	2.50129	2.536495	5.850879	3.286885	5.764033
AT1G14610	47.03521	50.96902	51.79464	42.47898	44.10115	45.56818	63.34449	57.87826	55.31118	51.18015	52.51489	47.97922
AT1G14620	26.76678	24.61858	24.77632	26.41327	29.62075	31.07744	32.1185	25.51433	31.77566	38.86646	47.45096	38.48121
AT1G14630	2.348401	2.666457	2.254755	4.436577	4.734582	3.503823	2.253501	3.953942	2.86516	9.311182	11.51621	8.412068
AT1G14640	3.843371	3.724654	3.828381	1.541279	1.060855	1.574648	3.093254	4.578682	3.435851	0.692197	0.764163	0.62127
AT1G14642	1.800561	1.658657	1.602085	1.063178	0.135583	0.186402	1.10037	0.863618	0.755263	0	0.224073	0
AT1G14650	30.13068	32.18364	32.96228	26.61819	25.77826	27.67736	44.72162	41.16212	37.88354	35.14556	33.76579	33.94712
AT1G14660	3.239895	3.206794	3.314558	2.773212	4.686624	4.203173	5.196067	4.130001	4.519246	4.525648	3.446441	3.096922
AT1G14670	62.15889	66.8542	68.40311	80.01385	77.13708	79.0764	62.77613	62.71825	58.33445	65.19249	68.46873	68.90852
AT1G14680	2.552392	2.813118	2.07637	2.109459	1.542238	1.573137	4.903626	5.455873	5.301236	3.656553	4.167558	3.539415
AT1G14685	21.98523	23.50978	23.27388	22.74022	21.0016	22.78602	31.43369	28.41207	25.56488	23.27074	26.62746	24.77603
AT1G14686	0	0	0.091832	0.051985	0	0.034045	0.149198	0.13758	0.048466	0	0.065904	0.004342
AT1G14687	2.221831	1.949088	1.732161	4.477448	7.108096	5.058039	14.32656	13.9446	17.58477	6.21844	6.401581	6.522636
AT1G14688	0	0	0.018167	0	0	0	0	0.20514	0	0	0	0
AT1G14690	16.08588	16.69924	18.72434	16.6786	19.1512	18.46217	30.86914	33.85615	31.41683	21.85424	20.80851	20.76648
AT1G14700	17.98226	19.79731	16.72136	16.55287	19.96132	19.245	9.91021	12.80675	10.01506	7.162036	5.433194	7.238453
AT1G14710	49.01465	31.96999	50.48298	58.15033	31.78511	32.57828	59.59244	32.13387	55.51132	57.44149	57.08975	56.32508
AT1G14720	52.28851	58.0653	52.31412	46.68861	52.35908	51.22549	49.89638	61.15888	51.15368	58.77618	62.11069	61.37442
AT1G14730	8.760164	11.48983	11.13428	6.819273	6.875808	9.321934	6.390468	5.089779	5.118937	2.279217	2.349818	2.519929
AT1G14740	68.0945	75.17497	69.49103	79.05557	64.80093	73.94874	42.80875	46.1243	47.07968	43.55661	49.45086	47.43151
AT1G14750	0.726063	0.446732	0.449602	0.600327	0.994488	0.810311	1.5829	0.982966	1.290121	2.281577	1.561901	1.619906
AT1G14755	0	0	0	0	0	0	0.452921	0.105203	0	0.521414	0.133377	0.72056
AT1G14760	0.4123598	0.7390881	0.2484497	7.345854	6.775361	4.474718	9.440466	9.946652	14.57907	5.531443	3.558284	6.061428
AT1G14770	3.1538	3.749078	3.452342	4.10077	3.173251	3.087958	7.002896	6.024375	7.605708	4.646693	4.465735	5.702087
AT1G14780	3.893251	4.004685	4.801227	8.297376	6.381259	7.675483	7.94903	7.06462	8.205836	4.811792	6.764825	6.684772
AT1G14790	3.537544	3.887593	3.104265	5.058846	5.517289	4.406474	9.469516	10.92996	10.00768	3.834897	3.165683	3.115161
AT1G14800	0	0	0	0	0	0	0	0	0	0	0	0
AT1G14810	38.21977	40.85057	38.16567	31.26146	29.03098	25.87958	23.76586	21.81635	24.42166	18.74552	19.36055	19.08125
AT1G14820	10.46911	9.235555	12.05311	8.80993	9.750126	8.017406	19.04621	20.04914	17.60746	14.88852	14.95434	13.28938
AT1G14830	41.02501	41.9637	45.22727	48.39263	44.86694	47.38682	44.76693	43.29082	42.45499	38.26096	36.86986	38.6795
AT1G14840	13.66212	12.39762	13.83526	10.82613	10.15257	10.36346	9.405319	7.299149	10.33	9.006204	10.24757	9.019503
AT1G14850	8.118175	9.392235	9.481818	8.950091	7.981822	7.862268	15.4368	15.14262	13.36914	13.40882	13.54235	13.33168
AT1G14860	10.50976	10.54459	9.997581	10.39323	13.48649	12.89947	17.75871	20.4172	16.34743	18.6795	15.55412	16.7127
AT1G14870	83.66766	92.45089	96.48736	98.93436	75.2756	81.47464	143.573	131.3339	137.2292	139.8584	119.8692	112.3078
AT1G14880	2.802628	1.37475	0.988255	0	0	0	0.79572	0.865912	7.292747	0	0	0
AT1G14890	14.84976	18.81749	18.21626	24.24058	27.98616	28.08208	47.4351	36.05225	43.23732	49.81052	45.13036	49.1243
AT1G14900	22.47209	30.67192	25.53537	40.5273	42.20917	35.89936	77.61224	72.93017	79.78667	60.38953	62.38966	66.82305
AT1G14910	27.54596	28.92687	28.78082	27.48649	28.75082	32.66021	30.23417	28.37112	28.24374	20.56715	20.53089	19.92732
AT1G14920	30.08395	30.24445	30.52975	20.77331	24.91681	29.31393	13.62155	9.762397	9.509836	13.52111	14.66328	12.72027
AT1G14930	0	0	0.074909	1.114828	1.680395	2.69256	10.72984	1.178925	0.275023	11.97861	19.71315	26.60041
AT1G14940	0	0	0	0.4896761	0.183916	1.798381	1.405371	1.46452	0.3902225	93.99204	44.88709	113.0982
AT1G14950	0	0	0	0.376091	0.109987	0.804991	28.52928	7.094089	17.24097	113.9364	54.27613	181.5486
AT1G14960	16.09221	19.25991	24.41289	32.12431	50.88758	51.2898	2.469017	1.467613	2.681823	12.52904	9.899611	13.93557
AT1G14970	4.642666	5.084754	5.477303	7.191642	7.224018	7.120683	5.317319	5.567953	4.707516	8.170599	6.701573	7.982966
AT1G14980	56.01848	64.3652	68.45391	77.72016	90.11414	88.67144	90.06083	91.68985	104.2002	124.7125	119.6894	124.1514
AT1G14990	8.486212	12.00455	10.90415	12.23851	14.72495	12.59425	12.62259	17.09269	20.05932	15.66316	16.42044	13.84236
AT1G15000	12.26731	12.80971	11.58883	17.31056	16.5407	18.90127	26.59918	19.09602	21.88175	16.27898	17.51504	16.41411
AT1G15002	0.101461	0.054512	0	0.081961	0.475312	0.690277	0.102273	0.399091	0.156479	1.505311	1.524692	1.478463
AT1G15010	2.063591	2.7569	2.209308	106.8345	33.06754	53.3052	3.729456	3.791675	3.742704	3.284642	4.811306	2.541433
AT1G15015	0	0	0	0	0.09812	0.062101	0.030087	0	0.058642	0	0	0
AT1G15020	17.23294	18.23873	17.37842	18.21838	19.351	19.50199	15.90401	16.08011	16.82187	14.31322	14.68992	14.025
AT1G15030	18.15313	21.39261	20.3274	23.05588	18.50311	18.51119	16.62756	17.91841	16.84546	13.92368	12.40651	12.11847
AT1G15040	4.298259	6.327223	9.519258	17.52386	18.54299	24.84384	13.80602	13.21363	12.99245	11.79417	6.692681	8.941364
AT1G15045	0	0	0	0	0	0	0	0	0	0.125177	0.321587	0
AT1G15050	0.092719	0.487256	0.338958	1.061133	0.997121	1.035767	0.084619	0.286379	0.150924	0.534712	0.105021	0.339782
AT1G15060	9.53997	9.647985	9.873573	11.71385	10.51617	9.743725	10.38287	12.44434	11.66069	9.421799	8.980997	8.363467
AT1G15080	0.996316	1.799567	1.513111	2.478104	2.228587	1.973746	3.130098	1.516502	2.540787	2.42107	2.708036	2.663043
AT1G15090	0	0	0	0	0.278398	0	0	0	0	0.474355	0.814537	0
AT1G15100	20.77069	21.85858	26.61257	30.16268	26.53793	19.89549	25.55028	27.69304	34.26739	25.79868	27.4703	22.85711
AT1G15110	9.640612	11.55646	10.82754	14.05749	16.34722	15.50787	17.58402	16.72195	17.13382	18.9593	17.02656	17.18602
AT1G15120	64.35303	72.69431	64.34531	85.19642	82.3704	73.13075	48.26868	66.61616	88.54782	78.24205	78.94011	75.69965
AT1G15125	86.96534	106.6249	79.81973	72.67386	44.242	74.05311	27.15857	12.58188	28.67676	6.881064	6.436379	10.24405
AT1G15130	36.51328	40.64879	39.95727	38.16581	39.24008	39.99214	48.574	50.27526	47.41539	33.14194	30.64982	31.75734
AT1G15140	37.79353	41.10737	40.53406	33.1838	32.68564	31.72825	25.89183	25.16626	25.82339	20.32066	18.62351	20.5913
AT1G15150	0.118322	0.238649	0	4.565331	4.938891	3.64133	0.122382	0.063746	0	6.536111	4.471331	2.917626
AT1G15160	3.261032	2.98731	2.985724	2.755783	5.115117	3.104661	3.226555	3.112657	3.101764	3.542189	3.320846	2.984541
AT1G15165	1.992164	2.597139	2.515831	3.120944	2.886566	2.205544	2.540912	1.976018	2.149012	1.469293	1.841875	1.490937
AT1G15170	7.433501	7.793602	8.496044	21.78918	20.16841	18.92016	32.43131	32.20511	25.31794	27.44199	28.37845	29.42073
AT1G15175	3.201409	2.535643	2.055985	2.450407	2.884204	2.352966	0.934791	0.941692	1.157667	3.841473	2.582925	2.470696
AT1G15180	35.67551	29.5607	33.03934	27.35763	22.17629	23.60921	24.61648	19.77034	20.91121	32.59074	31.85556	35.2137
AT1G15190	0.914214	0.707492	0.515648	1.492385	1.513555	1.842917	1.25524	2.073088	1.730956	2.637206	2.977057	5.07357
AT1G15200	30.74684	45.43998	42.2987	29.71184	32.0793	32.61239	48.96792	46.05323	49.84778	50.59841	55.31898	45.71786
AT1G15210	14.70194	18.87214	19.49291	28.4849	31.15045	31.01214	30.2856	25.37233	21.00177	16.61994	17.52162	18.35309
AT1G15215	9.322656	8.936148	10.35156	8.47445	9.570856	9.351509	13.79211	15.60034	14.70263	13.29697	12.70202	14.20794
AT1G15220	5.08378	4.181141	4.57599	3.804271	4.31794	4.80452	3.935581	3.756556	3.396123	3.03686	1.499773	2.674845
AT1G15230	29.54853	29.99306	28.54816	29.86868	33.34624	34.6696	37.79798	43.14357	41.55279	44.57738	53.23592	55.4547
AT1G15240	17.3643	17.48144	18.98936	15.60006	16.73986	16.18158	20.77772	21.81779	19.42151	17.72085	17.99599	15.59695
AT1G15250	19.34327	19.03783	15.34547	22.63068	25.01802	21.6073	13.24382	15.35163	20.05813	17.90492	23.79993	23.30715
AT1G15260	39.23112	41.40033	42.1629	26.19265	41.29401	35.14503	7.009779	7.932909	13.07771	40.7508	43.85066	43.01064
AT1G15270	112.6182	149.2787	120.833	177.9953	189.9368	127.2919	76.61267	139.3421	239.0079	222.8091	240.5995	230.8518
AT1G15280	36.51066	39.19442	38.26959	37.99933	38.04032	36.06145	49.80296	51.75571	53.60604	38.05823	36.75196	35.08229
AT1G15290	27.08582	27.37093	26.27999	22.84702	27.31565	25.14684	25.1438	21.69142	19.76991	37.75501	32.361	34.0613
AT1G15300	1.434928	1.784056	1.686208	7.179109	7.158342	6.973237	3.890033	3.755999	3.918023	5.071578	4.234381	5.521945
AT1G15310	4.578548	3.972171	5.218976	6.333817	7.505466	7.424056	28.70261	31.33794	28.75484	22.26539	24.85466	22.89022
AT1G15320	0	0	0	0.1052781	0.09185189	0.0511732	0.03211592	0	0	0.1079727	0.1334653	0.1320124
AT1G15330	0.223258	0.125321	0.205387	11.47233	10.77653	9.018952	32.10564	15.39433	10.85923	77.82363	90.41206	78.51173
AT1G15340	86.44715	101.0846	99.40124	80.50658	80.89673	89.05838	83.65684	77.9959	74.65651	75.60149	76.42085	72.75403
AT1G15350	73.43307	78.14244	74.5819	50.76883	53.4695	71.04033	36.46948	35.4572	26.54319	23.85272	22.61201	25.4983
AT1G15360	0.063214	0.118043	0	0.262594	0.331792	0.187415	3.945985	2.609557	2.785216	3.268972	3.724216	3.053046
AT1G15370	38.76356	44.9058	45.89286	50.6609	46.22628	45.57272	48.35414	48.09519	49.49009	50.64642	43.97454	47.62192
AT1G15380	35.11989	42.53447	45.10334	37.20335	29.24822	33.12937	72.8586	95.03539	79.28919	19.31874	19.75675	23.2743
AT1G15385	0.311608	0.192991	1.055363	1.14333	1.365228	1.334103	0.389903	0.586709	0.580947	0.810589	1.007451	0.683746
AT1G15390	14.28851	16.2514	17.60676	14.11821	13.14362	12.38668	9.651776	8.656152	10.55138	11.00482	10.73659	11.02719
AT1G15400	88.86302	93.72479	92.02104	59.34219	76.04098	75.06334	47.34871	49.40403	45.40045	29.44046	27.01687	23.51483
AT1G15405	1.945382	2.182787	1.630443	2.139764	3.119179	1.874128	0.724426	3.615915	4.398962	46.60942	68.56336	67.19767
AT1G15410	9.732466	10.52021	10.83934	8.836119	7.845992	8.29372	3.220933	3.948684	2.797553	4.460087	3.712434	4.07909
AT1G15415	1.075461	0.882723	0.110331	0.276172	0.905185	0.538055	1.118464	1.868294	3.374997	2.120267	2.169191	2.736413
AT1G15420	14.55419	17.41699	16.8303	16.63429	18.36927	15.15355	23.40954	24.20954	29.20785	30.03376	31.97448	28.94573
AT1G15430	5.259153	4.749055	6.052636	8.052212	6.344917	7.61358	7.645655	6.352039	7.134679	6.130188	5.778536	4.630547
AT1G15440	12.04126	13.59854	14.75236	11.29928	12.27261	11.2937	21.4735	18.89141	20.1526	20.92731	22.42852	22.50189
AT1G15450	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15460	0.812834	0.960074	0.791985	1.873459	2.418898	2.435938	0.172362	0.265223	0	0.133614	0.213656	0.068469
AT1G15470	8.641411	9.164354	9.400841	11.05811	10.6052	7.245502	12.4106	13.10432	11.20123	14.34739	13.2261	12.05354
AT1G15480	6.321679	6.543164	6.835505	8.350821	7.643965	8.060822	11.91369	11.97113	11.21692	9.461908	9.305449	9.870645
AT1G15490	6.68491	7.311743	7.193118	5.828271	7.475776	5.613549	7.915932	8.121832	7.578674	6.43869	7.431681	7.2424
AT1G15500	145.313	154.0058	157.1513	156.8456	170.3305	156.0289	147.9325	119.047	125.4494	262.8134	257.417	269.2701
AT1G15510	5.067538	4.889518	5.312135	3.806614	3.416212	3.283646	6.419655	6.041316	6.44238	4.372873	3.598009	4.348421
AT1G15520	0.504071	1.408222	0.580224	1.033873	0.956785	0.889487	0.582727	0.765103	8.095112	0.379931	0.663202	0.510664
AT1G15530	10.58008	10.26003	11.91158	11.56757	10.16684	10.8144	9.137067	9.104418	9.247759	7.536369	7.893156	7.594457
AT1G15540	0.1072	0	0.112232	0.110125	0.361911	0.162907	0	0	0.051335	0	0	0.254154
AT1G15550	10.08463	11.0794	11.54453	3.775357	4.304338	4.491957	2.944815	2.691351	3.356964	2.479221	1.872689	2.104909
AT1G15560	0.015956	0	0.097662	0	0	0	0	0	0	0.021432	0	0
AT1G15570	7.023424	7.432979	7.380263	9.386868	9.060218	9.636967	7.739522	4.913356	5.131611	10.4646	10.29989	9.891405
AT1G15580	0.084353	0.157516	0.172101	0.168869	0	0.166724	0.080776	0.16886	0	0.225847	0.107041	0.111351
AT1G15590	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15600	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15610	0	0	0	0	0	0	0	0	0	0	0.06539132	0.132873
AT1G15620	0	0	0.060383	0.119496	0.052448	0.283554	0	0	0	0.339487	0	0
AT1G15630	0.074054	0.460335	0.100391	0.838286	0.475088	0.950585	0	0.148245	0.414649	0.397654	0.121408	0.325855
AT1G15640	0.544078	0.941017	0.851213	1.532988	1.89045	2.265134	0	0.049507	0	0.365178	0.669082	1.180493
AT1G15650	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15660	6.262385	6.734815	7.363578	8.22081	9.047379	8.809158	19.2298	17.08912	14.36188	17.78311	16.13483	14.94719
AT1G15670	48.74826	60.03219	52.55214	38.54034	54.19516	71.44788	39.37459	55.62913	41.12241	44.24753	45.3423	52.98848
AT1G15680	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15690	181.6819	184.7111	186.3234	164.4068	149.3755	166.8324	211.8701	182.382	171.635	174.1957	183.4336	182.7024
AT1G15700	5.689202	6.290778	5.562916	6.673089	4.86739	5.203857	6.120267	5.747739	4.645875	6.055044	6.945018	6.811414
AT1G15710	13.13507	14.36745	16.18371	19.65383	19.96459	17.22629	28.5473	29.37415	25.52874	34.96644	37.3147	35.65865
AT1G15720	2.299017	1.925623	2.16134	2.779762	2.841138	2.503337	3.377879	3.462516	2.515052	3.637639	3.178659	3.449347
AT1G15730	32.59497	36.15035	33.77862	23.90352	21.97164	22.77805	11.6709	12.74719	11.87559	10.14774	11.34915	11.29613
AT1G15740	51.05567	50.80339	50.32584	33.78516	35.94122	38.1615	49.10957	46.26394	42.31654	36.33841	35.15807	35.14305
AT1G15750	54.78239	58.99496	56.16884	45.35166	46.24294	47.27892	55.50539	54.33826	44.75508	40.08304	38.95855	38.48589
AT1G15757	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15760	0.93972	1.263706	0.819321	2.946703	4.949868	4.344555	0.578906	0.738015	0.844488	2.102272	2.63185	1.663435
AT1G15770	0	0	0.031245	0.053312	0	0	0	0	0	0	0	0
AT1G15772	0.223046	0.096072	0	1.170085	0.94553	0.529024	0.133315	0.139346	0.023937	0.072401	0.141284	0.108205
AT1G15780	16.30514	18.19641	19.65501	16.43873	16.94325	17.93619	31.18951	29.81857	27.40211	19.19628	20.14857	20.45518
AT1G15790	5.440053	6.592157	6.422758	14.84143	17.76509	22.9747	13.87722	17.76192	17.11917	12.9894	12.91371	10.36487
AT1G15800	13.24975	12.86139	12.54488	10.1724	11.72221	13.57078	13.71115	15.15843	15.03528	9.813595	10.64502	9.776088
AT1G15810	21.26775	22.65201	23.61803	24.92716	25.65698	24.63966	43.52874	43.55768	50.51607	34.75652	35.99997	35.35286
AT1G15820	784.5297	740.0406	701.4369	650.2278	551.8273	534.8915	117.8784	97.97455	95.02409	118.6015	86.27789	99.47765
AT1G15825	16.41898	17.36983	15.35237	26.64796	31.93582	27.63076	2.057934	2.727184	2.38008	9.391229	11.66534	9.100501
AT1G15830	9.743288	10.60596	8.683937	13.3938	17.58999	17.06885	1.709655	1.623407	1.51552	4.821627	4.785323	3.817495
